,단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,임대보증금,임대료,공급유형_공공임대(50년),공급유형_공공임대(5년/10년/분납/분양),공급유형_국민임대/장기전세,공급유형_영구임대,공급유형_임대상가,공급유형_행복주택,자격유형_A,자격유형_D,자격유형_국민임대/장기전세_공급대상,자격유형_영구임대_공급대상,자격유형_행복주택_공급대상,20대(여자),20대(남자),40대(여자),40대(남자),50대(여자),50대(남자),u10,p30,o60
243,C1360,375.0,443.0,경상북도,22.0,0.0,2.0,362.0,443.0,0.0,0.0,0.38826185101580135,0.4492099322799097,0.16252821670428894,0.0,0.0,0.0,0.0,17281000.0,126720.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
244,C2488,1023.0,1215.0,광주광역시,28.0,0.0,4.0,1105.0,1215.0,0.0,0.0,0.48559670781893005,0.51440329218107,0.0,0.0,0.0,0.0,0.0,83286000.0,43380.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06508442942355952,0.06687516551698047,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.16666456486374012,0.1313038324274563,0.26351564371918235
245,C1406,1350.0,1647.0,대전광역시,13.0,0.0,2.0,1741.0,1647.0,0.0,0.0,0.7122040072859745,0.14450516089860352,0.143290831815422,0.0,0.0,0.0,0.0,30969500.0,157925.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
246,C1566,284.0,462.0,전라남도,13.0,0.0,6.0,387.0,462.0,0.0,0.0,0.645021645021645,0.17316017316017315,0.18181818181818182,0.0,0.0,0.0,0.0,15005000.0,105605.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
247,C1227,823.0,806.0,경상남도,7.0,0.0,1.0,707.0,806.0,0.0,0.19851116625310175,0.41563275434243174,0.1327543424317618,0.2531017369727047,0.0,0.0,0.0,0.0,32443000.0,264350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
248,C2460,793.0,1017.0,경기도,17.0,0.0,3.0,879.0,1017.0,0.0,0.1887905604719764,0.3333333333333333,0.344149459193707,0.13372664700098327,0.0,0.0,0.0,0.0,45747000.0,312060.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
249,C2486,587.0,589.0,경상남도,2.0,0.0,4.0,515.0,589.0,0.0,0.18505942275042445,0.4057724957555178,0.14261460101867574,0.266553480475382,0.0,0.0,0.0,0.0,23430500.0,231300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
250,C2106,353.0,504.0,충청북도,18.0,0.0,2.0,434.0,504.0,0.0,0.0,0.6984126984126984,0.30158730158730157,0.0,0.0,0.0,0.0,0.0,11533000.0,102130.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
251,C1572,479.0,937.0,경상남도,32.0,0.0,3.0,770.0,937.0,0.0,0.0,0.6296691568836713,0.2497331910352188,0.12059765208110992,0.0,0.0,0.0,0.0,12254000.0,93710.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
252,C1773,614.0,840.0,경기도,15.0,0.0,4.0,772.0,840.0,0.0,0.16785714285714284,0.375,0.3238095238095238,0.13333333333333333,0.0,0.0,0.0,0.0,41505000.0,326760.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
253,C1677,1101.0,1144.0,경기도,9.0,0.0,4.0,1039.0,1144.0,0.0,0.2097902097902098,0.3304195804195804,0.24125874125874125,0.21853146853146854,0.0,0.0,0.0,0.0,36242000.0,301540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
254,C1823,652.0,553.0,충청북도,14.0,0.0,3.0,584.0,553.0,0.0,0.0,0.6003616636528029,0.3996383363471971,0.0,0.0,0.0,0.0,0.0,25224000.0,183450.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
255,C2692,437.0,499.0,경상북도,19.0,0.0,2.0,409.0,499.0,0.0,0.0,0.6693386773547094,0.21042084168336672,0.12024048096192384,0.0,0.0,0.0,0.0,18173000.0,132170.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
256,C2505,163.0,200.0,경상북도,2.0,0.0,2.0,153.0,200.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,8598000.0,74510.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
257,C2587,589.0,603.0,경상북도,23.0,0.0,3.0,506.0,603.0,0.0,0.0,0.5538971807628524,0.11940298507462686,0.32669983416252074,0.0,0.0,0.0,0.0,19897000.0,135210.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
258,C2127,403.0,700.0,경상남도,21.0,0.0,2.0,592.0,700.0,0.0,0.0,0.5028571428571429,0.32571428571428573,0.17142857142857143,0.0,0.0,0.0,0.0,20802000.0,174930.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
259,C1316,22.0,107.0,충청남도,7.0,0.0,2.0,27.0,107.0,0.0,0.0,0.897196261682243,0.0,0.102803738317757,0.0,0.0,0.0,0.0,27043800.0,88350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
260,C1674,322.0,318.0,전라남도,4.0,0.0,1.0,262.0,318.0,0.0,0.0,0.5974842767295597,0.4025157232704403,0.0,0.0,0.0,0.0,0.0,13592500.0,108740.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
261,C1713,566.0,656.0,경상남도,2.0,0.0,1.0,527.0,656.0,0.0,0.0,0.6920731707317073,0.13719512195121952,0.17073170731707318,0.0,0.0,0.0,0.0,10923000.0,117270.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
262,C1845,277.0,306.0,강원도,0.0,0.0,3.0,248.0,306.0,0.0,0.0,0.5098039215686274,0.39215686274509803,0.09803921568627451,0.0,0.0,0.0,0.0,26005000.0,244670.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
263,C2082,822.0,970.0,경기도,19.0,0.0,2.0,845.0,970.0,0.0,0.18144329896907216,0.3422680412371134,0.33608247422680415,0.1402061855670103,0.0,0.0,0.0,0.0,48844000.0,332510.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
264,C1328,770.0,992.0,경기도,36.0,0.0,15.0,871.0,992.0,0.0,0.16129032258064516,0.41330645161290325,0.26411290322580644,0.16129032258064516,0.0,0.0,0.0,0.0,123711000.0,75250.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
265,C2357,345.0,533.0,부산광역시,25.0,1.0,2.0,484.0,533.0,0.0,0.0,0.49530956848030017,0.1951219512195122,0.30956848030018763,0.0,0.0,0.0,0.0,32287500.0,309750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
266,C2565,1090.0,1006.0,경상북도,33.0,0.0,3.0,915.0,1006.0,0.0,0.0,0.21769383697813122,0.3946322067594433,0.38767395626242546,0.0,0.0,0.0,0.0,20221000.0,176230.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
267,C1804,951.0,478.0,경기도,3.0,0.0,3.0,629.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230125,0.04184100418410042,0.0,90237000.0,597820.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
268,C2255,410.0,560.0,충청남도,2.0,0.0,2.0,400.0,560.0,0.0,0.425,0.31785714285714284,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,9755500.0,85710.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
269,C1343,549.0,600.0,경기도,8.0,1.0,4.0,528.0,600.0,0.0,0.0,0.35833333333333334,0.4683333333333333,0.17333333333333334,0.0,0.0,0.0,0.0,24814000.0,222200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
270,C1987,166.0,291.0,부산광역시,26.0,3.0,4.0,257.0,291.0,0.0,0.0,0.0,0.6872852233676976,0.3127147766323024,0.0,0.0,0.0,0.0,44387000.0,368980.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
271,C2479,647.0,679.0,경기도,13.0,0.0,2.0,615.0,679.0,0.0,0.0,0.41237113402061853,0.40353460972017674,0.18409425625920472,0.0,0.0,0.0,0.0,36095000.0,298900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
272,C1310,1084.0,1037.0,강원도,17.0,0.0,6.0,936.0,1037.0,0.0,0.1446480231436837,0.6075216972034716,0.10125361620057859,0.14657666345226616,0.0,0.0,0.0,0.0,23687000.0,204150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
273,C1738,682.0,715.0,경상남도,13.0,0.0,3.0,582.0,715.0,0.0,0.0,0.6713286713286714,0.21818181818181817,0.11048951048951049,0.0,0.0,0.0,0.0,16288000.0,124800.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
274,C1863,733.0,1099.0,충청북도,24.0,0.0,4.0,1154.0,1099.0,0.0,0.14012738853503184,0.45950864422202004,0.40036396724294815,0.0,0.0,0.0,0.0,0.0,20493000.0,165865.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
275,C1426,262.0,374.0,경상북도,2.0,0.0,2.0,321.0,374.0,0.0,0.25668449197860965,0.3155080213903743,0.0,0.42780748663101603,0.0,0.0,0.0,0.0,9984000.0,144820.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
276,C2659,365.0,504.0,경기도,3.0,1.0,3.0,438.0,504.0,0.0,0.23015873015873015,0.5515873015873016,0.21825396825396826,0.0,0.0,0.0,0.0,0.0,15791000.0,166930.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
277,C2489,950.0,1128.0,부산광역시,36.0,0.0,4.0,951.0,1128.0,0.0,0.0,0.0,0.36347517730496454,0.6365248226950354,0.0,0.0,0.0,0.0,23733000.0,285500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
278,C2211,244.0,304.0,전라남도,4.0,0.0,1.0,230.0,304.0,0.0,0.0,0.881578947368421,0.11842105263157894,0.0,0.0,0.0,0.0,0.0,8778000.0,85580.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
279,C2314,343.0,600.0,대전광역시,13.0,0.0,2.0,360.0,600.0,0.0,0.43333333333333335,0.44666666666666666,0.12,0.0,0.0,0.0,0.0,0.0,12089000.0,153020.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
280,C1861,613.0,690.0,전라북도,16.0,0.0,3.0,652.0,690.0,0.0,0.5855072463768116,0.0,0.32463768115942027,0.08985507246376812,0.0,0.0,0.0,0.0,12460000.0,166685.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
281,C2389,561.0,690.0,충청북도,21.0,0.0,3.0,694.0,690.0,0.0,0.0,0.5434782608695652,0.1956521739130435,0.2608695652173913,0.0,0.0,0.0,0.0,13335000.0,120230.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
282,C1490,899.0,749.0,충청북도,24.0,0.0,3.0,759.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21495327102803738,0.6595460614152203,0.0,31342500.0,393750.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
283,C1788,412.0,376.0,경상남도,28.0,0.0,3.0,380.0,376.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32500000.0,365000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
284,C1740,979.0,783.0,경상북도,29.0,0.0,6.0,978.0,467.0,0.0,0.0,0.0,0.0,0.36015325670498083,0.0,0.13665389527458494,0.09961685823754789,0.0,33400000.0,483000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
285,C2620,1709.0,1029.0,전라남도,28.0,0.0,6.0,1061.0,906.0,0.0,0.0,0.0,0.0,0.24295432458697766,0.0,0.2633624878522838,0.3741496598639456,0.0,27274000.0,535000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
286,C1286,881.0,919.0,전라남도,27.0,0.0,2.0,988.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089227421109902,0.7910772578890098,0.0,35700000.0,590000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
287,C1089,309.0,368.0,전라남도,14.0,0.0,2.0,285.0,368.0,0.0,0.0,0.625,0.23641304347826086,0.13858695652173914,0.0,0.0,0.0,0.0,14264000.0,120690.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
288,C2237,55.0,70.0,충청남도,7.0,0.0,2.0,50.0,70.0,0.0,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,8564000.0,58460.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06797460891978227,0.07262232824689124,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.1845788946928255,0.13239830543330727,0.2416814050096656
289,C1341,442.0,922.0,광주광역시,7.0,0.0,1.0,731.0,922.0,0.0,0.27114967462039047,0.559652928416486,0.16919739696312364,0.0,0.0,0.0,0.0,0.0,12947000.0,161290.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06508442942355952,0.06687516551698047,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.16666456486374012,0.1313038324274563,0.26351564371918235
290,C1338,551.0,622.0,부산광역시,13.0,1.0,3.0,551.0,622.0,0.0,0.0,0.0,0.8102893890675241,0.18971061093247588,0.0,0.0,0.0,0.0,28856000.0,241560.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05379630933934357,0.05723341315678265,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.11314269615438793,0.09591491759402733,0.40543738554726017
291,C2405,1240.0,600.0,경상남도,22.0,0.0,8.0,728.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.30333333333333334,0.0,36113000.0,603480.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0649203187250996,0.07061752988047809,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.16312749003984064,0.11396414342629482,0.2832370517928287
292,C1969,886.0,1366.0,대구광역시,29.0,0.0,2.0,1192.0,1366.0,0.0,0.2225475841874085,0.5812591508052709,0.19619326500732065,0.0,0.0,0.0,0.0,0.0,11333000.0,149740.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06255883705147011,0.06825097970532215,0.07008997963964357,0.06797731900081004,0.09289138953959324,0.07239967598572586,0.12138494209339493,0.13303194167743065,0.31141493530660946
293,C2274,713.0,1122.0,충청북도,34.0,0.0,3.0,1182.0,1122.0,0.0,0.2638146167557932,0.39750445632798576,0.33868092691622104,0.0,0.0,0.0,0.0,0.0,15046000.0,141680.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.060823795825937936,0.06493665463002632,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.19139482220454127,0.11769386131342188,0.25316114817308283
294,C1699,606.0,752.0,경기도,7.0,0.0,7.0,680.0,752.0,0.0,0.0,0.5824468085106383,0.18351063829787234,0.23404255319148937,0.0,0.0,0.0,0.0,37163000.0,295120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
295,C2251,870.0,886.0,경기도,16.0,0.0,3.0,809.0,886.0,0.0,0.03837471783295711,0.3182844243792325,0.5079006772009029,0.13544018058690746,0.0,0.0,0.0,0.0,36036000.0,283920.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
296,C1340,410.0,552.0,전라북도,21.0,0.0,3.0,523.0,552.0,0.0,0.36231884057971014,0.34782608695652173,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,9247000.0,180350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06626243986027812,0.07032228300270217,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.17691952810914124,0.0986225532195347,0.28843340143676266
297,C2373,800.0,850.0,제주특별자치도,9.0,0.0,5.0,948.0,850.0,0.0,0.0,0.5788235294117647,0.33647058823529413,0.08470588235294117,0.0,0.0,0.0,0.0,20269000.0,217735.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06913479239108201,0.06966659848639804,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.19455921456330538,0.09883411740642259,0.2573941501329516
298,C1455,420.0,432.0,강원도,2.0,0.0,5.0,349.0,432.0,0.0,0.37962962962962965,0.24074074074074073,0.37962962962962965,0.0,0.0,0.0,0.0,0.0,7527000.0,168810.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06037387878279823,0.06315701232291056,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.16356777600804762,0.11414200687400453,0.29511275044010393
299,C2137,752.0,960.0,경상북도,30.0,0.0,8.0,876.0,960.0,0.0,0.1875,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,9450000.0,154350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06009645109434896,0.0678592528475056,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.1810587637222978,0.10300482255471743,0.2724125139112155
300,C1985,630.0,874.0,전라남도,28.0,0.0,4.0,722.0,874.0,0.0,0.0,0.4302059496567506,0.3684210526315789,0.20137299771167047,0.0,0.0,0.0,0.0,13655500.0,194620.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06551672714619476,0.07033851965998908,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.1891103709963381,0.11144802903017348,0.25174396447449093
301,C2583,982.0,1106.0,대전광역시,21.0,0.0,2.0,752.0,1106.0,0.0,0.21699819168173598,0.6528028933092225,0.1301989150090416,0.0,0.0,0.0,0.0,0.0,11397000.0,193550.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06083398220705422,0.06424678186246087,0.07466741770348402,0.06792465333576315,0.08575073308924637,0.06881927072116101,0.14057089842779277,0.13550139991053825,0.3016848627424993
302,C2663,652.0,772.0,경기도,14.0,0.0,3.0,700.0,772.0,0.0,0.14507772020725387,0.2849740932642487,0.41450777202072536,0.15544041450777202,0.0,0.0,0.0,0.0,29621000.0,276540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
303,C2450,451.0,483.0,경기도,8.0,0.0,5.0,437.0,483.0,0.0,0.0,0.5424430641821946,0.3581780538302277,0.09937888198757763,0.0,0.0,0.0,0.0,39349000.0,312610.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05848376948692058,0.059894047666884,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.18407241156272564,0.1410355952657169,0.25274829256531933
