,단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역수,버스정류장수,단지내주차면수,등록차량수
264,C1859,2424,아파트,대전광역시,영구임대,31.32,478,1,C,6873000.0,94990.0,1.0,4,487,116
265,C1859,2424,아파트,대전광역시,영구임대,52.74,26,1,C,11574000.0,159960.0,1.0,4,487,116
266,C1859,2424,상가,대전광역시,임대상가,38.0,1,1,D,0.0,0.0,1.0,4,487,116
267,C1859,2424,상가,대전광역시,임대상가,38.0,1,1,D,0.0,0.0,1.0,4,487,116
268,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
269,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
270,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
271,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
272,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
273,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
274,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
275,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
276,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
277,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
278,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
279,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
280,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
281,C1859,2424,상가,대전광역시,임대상가,31.84,1,1,D,0.0,0.0,1.0,4,487,116
282,C1859,2424,상가,대전광역시,임대상가,37.26,1,1,D,0.0,0.0,1.0,4,487,116
283,C1859,2424,상가,대전광역시,임대상가,37.41,1,1,D,0.0,0.0,1.0,4,487,116
284,C1859,2424,상가,대전광역시,임대상가,37.41,1,1,D,0.0,0.0,1.0,4,487,116
285,C1859,2424,상가,대전광역시,임대상가,37.41,1,1,D,0.0,0.0,1.0,4,487,116
286,C1859,2424,상가,대전광역시,임대상가,37.49,1,1,D,0.0,0.0,1.0,4,487,116
287,C1859,2424,상가,대전광역시,임대상가,37.95,1,1,D,0.0,0.0,1.0,4,487,116
288,C1859,2424,상가,대전광역시,임대상가,37.95,1,1,D,0.0,0.0,1.0,4,487,116
289,C1859,2424,상가,대전광역시,임대상가,38.04,1,1,D,0.0,0.0,1.0,4,487,116
290,C1859,2424,상가,대전광역시,임대상가,39.33,1,1,D,0.0,0.0,1.0,4,487,116
291,C1859,2424,상가,대전광역시,임대상가,39.33,1,1,D,0.0,0.0,1.0,4,487,116
292,C1859,2424,상가,대전광역시,임대상가,39.33,1,1,D,0.0,0.0,1.0,4,487,116
293,C1859,2424,상가,대전광역시,임대상가,54.51,1,1,D,0.0,0.0,1.0,4,487,116
294,C1859,2424,상가,대전광역시,임대상가,54.51,1,1,D,0.0,0.0,1.0,4,487,116
295,C1859,2424,상가,대전광역시,임대상가,54.51,1,1,D,0.0,0.0,1.0,4,487,116
296,C1859,2424,상가,대전광역시,임대상가,54.6,1,1,D,0.0,0.0,1.0,4,487,116
297,C1859,2424,상가,대전광역시,임대상가,54.61,1,1,D,0.0,0.0,1.0,4,487,116
298,C1859,2424,상가,대전광역시,임대상가,75.98,1,1,D,0.0,0.0,1.0,4,487,116
299,C1859,2424,상가,대전광역시,임대상가,126.65,1,1,D,0.0,0.0,1.0,4,487,116
300,C1859,2424,상가,대전광역시,임대상가,583.4,1,1,D,0.0,0.0,1.0,4,487,116
301,C1722,809,아파트,강원도,공공임대(50년),37.67,89,1,A,10043000.0,189240.0,0.0,6,264,649
302,C1722,809,아파트,강원도,공공임대(50년),49.69,267,1,A,13101000.0,221030.0,0.0,6,264,649
303,C1722,809,아파트,강원도,공공임대(50년),49.69,149,1,A,13101000.0,221030.0,0.0,6,264,649
304,C1722,809,아파트,강원도,영구임대,26.37,149,1,C,7744000.0,125000.0,0.0,6,264,649
305,C1722,809,아파트,강원도,영구임대,31.32,149,1,C,8813000.0,138130.0,0.0,6,264,649
306,C1722,809,상가,강원도,임대상가,32.1,1,1,D,0.0,0.0,0.0,6,264,649
307,C1722,809,상가,강원도,임대상가,32.1,1,1,D,0.0,0.0,0.0,6,264,649
308,C1722,809,상가,강원도,임대상가,32.1,1,1,D,0.0,0.0,0.0,6,264,649
309,C1722,809,상가,강원도,임대상가,32.1,1,1,D,0.0,0.0,0.0,6,264,649
310,C1722,809,상가,강원도,임대상가,32.1,1,1,D,0.0,0.0,0.0,6,264,649
311,C1722,809,상가,강원도,임대상가,72.16,1,1,D,0.0,0.0,0.0,6,264,649
312,C1850,388,아파트,경상남도,공공임대(50년),39.74,89,0,A,11620000.0,212540.0,0.0,4,226,254
313,C1850,388,아파트,경상남도,공공임대(50년),49.62,178,0,A,14418000.0,244420.0,0.0,4,226,254
314,C1850,388,아파트,경상남도,공공임대(50년),49.62,118,0,A,14418000.0,244420.0,0.0,4,226,254
315,C2190,1013,아파트,경상남도,영구임대,26.37,191,7,C,3141000.0,69900.0,0.0,2,178,129
316,C2190,1013,아파트,경상남도,영구임대,26.37,358,7,C,3141000.0,69900.0,0.0,2,178,129
317,C2190,1013,아파트,경상남도,영구임대,26.37,298,7,C,3141000.0,69900.0,0.0,2,178,129
318,C2190,1013,아파트,경상남도,영구임대,31.32,149,7,C,3731000.0,83020.0,0.0,2,178,129
319,C2190,1013,상가,경상남도,임대상가,16.0,1,7,D,0.0,0.0,0.0,2,178,129
320,C2190,1013,상가,경상남도,임대상가,14.17,1,7,D,0.0,0.0,0.0,2,178,129
321,C2190,1013,상가,경상남도,임대상가,18.9,1,7,D,0.0,0.0,0.0,2,178,129
322,C2190,1013,상가,경상남도,임대상가,20.52,1,7,D,0.0,0.0,0.0,2,178,129
323,C2190,1013,상가,경상남도,임대상가,22.97,1,7,D,0.0,0.0,0.0,2,178,129
324,C2190,1013,상가,경상남도,임대상가,22.97,1,7,D,0.0,0.0,0.0,2,178,129
325,C2190,1013,상가,경상남도,임대상가,23.4,1,7,D,0.0,0.0,0.0,2,178,129
326,C2190,1013,상가,경상남도,임대상가,23.4,1,7,D,0.0,0.0,0.0,2,178,129
327,C2190,1013,상가,경상남도,임대상가,23.4,1,7,D,0.0,0.0,0.0,2,178,129
328,C2190,1013,상가,경상남도,임대상가,23.4,1,7,D,0.0,0.0,0.0,2,178,129
329,C2190,1013,상가,경상남도,임대상가,25.88,1,7,D,0.0,0.0,0.0,2,178,129
330,C2190,1013,상가,경상남도,임대상가,27.3,1,7,D,0.0,0.0,0.0,2,178,129
331,C2190,1013,상가,경상남도,임대상가,29.62,1,7,D,0.0,0.0,0.0,2,178,129
332,C2190,1013,상가,경상남도,임대상가,30.62,1,7,D,0.0,0.0,0.0,2,178,129
333,C2190,1013,상가,경상남도,임대상가,35.91,1,7,D,0.0,0.0,0.0,2,178,129
334,C2190,1013,상가,경상남도,임대상가,44.63,1,7,D,0.0,0.0,0.0,2,178,129
335,C2190,1013,상가,경상남도,임대상가,46.8,1,7,D,0.0,0.0,0.0,2,178,129
336,C1476,453,아파트,경상남도,영구임대,26.37,298,6,C,8133000.0,123200.0,0.0,5,107,70
337,C1476,453,아파트,경상남도,영구임대,31.32,149,6,C,9261000.0,136000.0,0.0,5,107,70
338,C1476,453,상가,경상남도,임대상가,32.1,1,6,D,0.0,0.0,0.0,5,107,70
339,C1476,453,상가,경상남도,임대상가,32.1,1,6,D,0.0,0.0,0.0,5,107,70
340,C1476,453,상가,경상남도,임대상가,32.1,1,6,D,0.0,0.0,0.0,5,107,70
341,C1476,453,상가,경상남도,임대상가,32.1,1,6,D,0.0,0.0,0.0,5,107,70
342,C1476,453,상가,경상남도,임대상가,32.1,1,6,D,0.0,0.0,0.0,5,107,70
343,C1476,453,상가,경상남도,임대상가,72.16,1,6,D,0.0,0.0,0.0,5,107,70
344,C1077,861,아파트,경상남도,국민임대,36.65,258,21,A,12483000.0,84880.0,0.0,5,612,236
345,C1077,861,아파트,경상남도,국민임대,46.9,277,21,A,19973000.0,147300.0,0.0,5,612,236
346,C1077,861,아파트,경상남도,국민임대,51.93,326,21,A,23720000.0,184760.0,0.0,5,612,236
347,C1068,806,아파트,충청남도,국민임대,36.65,200,11,A,11234000.0,106090.0,0.0,2,804,510
348,C1068,806,아파트,충청남도,국민임대,36.98,130,11,A,11234000.0,106090.0,0.0,2,804,510
349,C1068,806,아파트,충청남도,국민임대,41.55,252,11,A,14981000.0,124830.0,0.0,2,804,510
350,C1068,806,아파트,충청남도,국민임대,46.86,44,11,A,18726000.0,149810.0,0.0,2,804,510
351,C1068,806,아파트,충청남도,국민임대,46.98,88,11,A,18726000.0,149810.0,0.0,2,804,510
352,C1068,806,아파트,충청남도,국민임대,51.93,91,11,A,24343000.0,168520.0,0.0,2,804,510
353,C1983,903,아파트,충청남도,공공임대(50년),36.0,40,3,A,10363000.0,149010.0,0.0,4,200,253
354,C1983,903,아파트,충청남도,공공임대(50년),35.28,198,3,A,10060000.0,145290.0,0.0,4,200,253
355,C1983,903,아파트,충청남도,공공임대(50년),35.28,78,3,A,10060000.0,145290.0,0.0,4,200,253
356,C1983,903,아파트,충청남도,영구임대,26.37,478,3,C,8083000.0,124180.0,0.0,4,200,253
357,C1983,903,아파트,충청남도,영구임대,31.32,99,3,C,9670000.0,142850.0,0.0,4,200,253
358,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
359,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
360,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
361,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
362,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
363,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
364,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
365,C1983,903,상가,충청남도,임대상가,31.84,1,3,D,0.0,0.0,0.0,4,200,253
366,C1983,903,상가,충청남도,임대상가,63.68,1,3,D,0.0,0.0,0.0,4,200,253
367,C1983,903,상가,충청남도,임대상가,126.65,1,3,D,0.0,0.0,0.0,4,200,253
368,C2135,1116,아파트,부산광역시,영구임대,26.37,358,10,C,9363000.0,124390.0,1.0,3,262,127
369,C2135,1116,아파트,부산광역시,영구임대,26.37,294,10,C,9363000.0,124390.0,1.0,3,262,127
370,C2135,1116,아파트,부산광역시,영구임대,31.32,447,10,C,10692000.0,137660.0,1.0,3,262,127
371,C2135,1116,상가,부산광역시,임대상가,14.1,1,10,D,0.0,0.0,1.0,3,262,127
372,C2135,1116,상가,부산광역시,임대상가,18.98,1,10,D,0.0,0.0,1.0,3,262,127
373,C2135,1116,상가,부산광역시,임대상가,19.36,1,10,D,0.0,0.0,1.0,3,262,127
374,C2135,1116,상가,부산광역시,임대상가,21.46,1,10,D,0.0,0.0,1.0,3,262,127
375,C2135,1116,상가,부산광역시,임대상가,21.46,1,10,D,0.0,0.0,1.0,3,262,127
376,C2135,1116,상가,부산광역시,임대상가,22.83,1,10,D,0.0,0.0,1.0,3,262,127
377,C2135,1116,상가,부산광역시,임대상가,23.4,1,10,D,0.0,0.0,1.0,3,262,127
378,C2135,1116,상가,부산광역시,임대상가,23.4,1,10,D,0.0,0.0,1.0,3,262,127
379,C2135,1116,상가,부산광역시,임대상가,23.4,1,10,D,0.0,0.0,1.0,3,262,127
380,C2135,1116,상가,부산광역시,임대상가,23.4,1,10,D,0.0,0.0,1.0,3,262,127
381,C2135,1116,상가,부산광역시,임대상가,27.55,1,10,D,0.0,0.0,1.0,3,262,127
382,C2135,1116,상가,부산광역시,임대상가,29.17,1,10,D,0.0,0.0,1.0,3,262,127
383,C2135,1116,상가,부산광역시,임대상가,31.92,1,10,D,0.0,0.0,1.0,3,262,127
384,C2135,1116,상가,부산광역시,임대상가,32.6,1,10,D,0.0,0.0,1.0,3,262,127
385,C2135,1116,상가,부산광역시,임대상가,36.57,1,10,D,0.0,0.0,1.0,3,262,127
386,C2135,1116,상가,부산광역시,임대상가,50.08,1,10,D,0.0,0.0,1.0,3,262,127
387,C2135,1116,상가,부산광역시,임대상가,240.22,1,10,D,0.0,0.0,1.0,3,262,127
388,C2034,1486,아파트,부산광역시,영구임대,26.37,596,2,C,9363000.0,124390.0,1.0,3,405,132
389,C2034,1486,아파트,부산광역시,영구임대,26.37,119,2,C,9363000.0,124390.0,1.0,3,405,132
390,C2034,1486,아파트,부산광역시,영구임대,31.32,745,2,C,10692000.0,137660.0,1.0,3,405,132
391,C2034,1486,상가,부산광역시,임대상가,14.1,1,2,D,0.0,0.0,1.0,3,405,132
392,C2034,1486,상가,부산광역시,임대상가,18.98,1,2,D,0.0,0.0,1.0,3,405,132
393,C2034,1486,상가,부산광역시,임대상가,19.36,1,2,D,0.0,0.0,1.0,3,405,132
394,C2034,1486,상가,부산광역시,임대상가,21.46,1,2,D,0.0,0.0,1.0,3,405,132
395,C2034,1486,상가,부산광역시,임대상가,21.46,1,2,D,0.0,0.0,1.0,3,405,132
396,C2034,1486,상가,부산광역시,임대상가,22.83,1,2,D,0.0,0.0,1.0,3,405,132
397,C2034,1486,상가,부산광역시,임대상가,23.4,1,2,D,0.0,0.0,1.0,3,405,132
398,C2034,1486,상가,부산광역시,임대상가,23.4,1,2,D,0.0,0.0,1.0,3,405,132
399,C2034,1486,상가,부산광역시,임대상가,23.4,1,2,D,0.0,0.0,1.0,3,405,132
400,C2034,1486,상가,부산광역시,임대상가,23.4,1,2,D,0.0,0.0,1.0,3,405,132
401,C2034,1486,상가,부산광역시,임대상가,27.55,1,2,D,0.0,0.0,1.0,3,405,132
402,C2034,1486,상가,부산광역시,임대상가,29.17,1,2,D,0.0,0.0,1.0,3,405,132
403,C2034,1486,상가,부산광역시,임대상가,31.92,1,2,D,0.0,0.0,1.0,3,405,132
404,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
405,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
406,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
407,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
408,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
409,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
410,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
411,C2034,1486,상가,부산광역시,임대상가,32.1,1,2,D,0.0,0.0,1.0,3,405,132
412,C2034,1486,상가,부산광역시,임대상가,32.6,1,2,D,0.0,0.0,1.0,3,405,132
413,C2034,1486,상가,부산광역시,임대상가,36.57,1,2,D,0.0,0.0,1.0,3,405,132
414,C2034,1486,상가,부산광역시,임대상가,50.08,1,2,D,0.0,0.0,1.0,3,405,132
415,C2034,1486,상가,부산광역시,임대상가,72.26,1,2,D,0.0,0.0,1.0,3,405,132
416,C2034,1486,상가,부산광역시,임대상가,240.22,1,2,D,0.0,0.0,1.0,3,405,132
417,C1109,1957,아파트,부산광역시,영구임대,26.37,1490,1,C,5787000.0,79980.0,1.0,2,351,313
418,C1109,1957,아파트,부산광역시,영구임대,31.32,447,1,C,6873000.0,94990.0,1.0,2,351,313
419,C1109,1957,상가,부산광역시,임대상가,30.0,1,1,D,0.0,0.0,1.0,2,351,313
420,C1109,1957,상가,부산광역시,임대상가,21.85,1,1,D,0.0,0.0,1.0,2,351,313
421,C1109,1957,상가,부산광역시,임대상가,21.94,1,1,D,0.0,0.0,1.0,2,351,313
422,C1109,1957,상가,부산광역시,임대상가,21.98,1,1,D,0.0,0.0,1.0,2,351,313
423,C1109,1957,상가,부산광역시,임대상가,21.98,1,1,D,0.0,0.0,1.0,2,351,313
424,C1109,1957,상가,부산광역시,임대상가,21.98,1,1,D,0.0,0.0,1.0,2,351,313
425,C1109,1957,상가,부산광역시,임대상가,21.98,1,1,D,0.0,0.0,1.0,2,351,313
426,C1109,1957,상가,부산광역시,임대상가,22.24,1,1,D,0.0,0.0,1.0,2,351,313
427,C1109,1957,상가,부산광역시,임대상가,23.35,1,1,D,0.0,0.0,1.0,2,351,313
428,C1109,1957,상가,부산광역시,임대상가,25.98,1,1,D,0.0,0.0,1.0,2,351,313
429,C1109,1957,상가,부산광역시,임대상가,26.53,1,1,D,0.0,0.0,1.0,2,351,313
430,C1109,1957,상가,부산광역시,임대상가,28.38,1,1,D,0.0,0.0,1.0,2,351,313
431,C1109,1957,상가,부산광역시,임대상가,28.45,1,1,D,0.0,0.0,1.0,2,351,313
432,C1109,1957,상가,부산광역시,임대상가,33.39,1,1,D,0.0,0.0,1.0,2,351,313
433,C1109,1957,상가,부산광역시,임대상가,33.51,1,1,D,0.0,0.0,1.0,2,351,313
434,C1109,1957,상가,부산광역시,임대상가,33.51,1,1,D,0.0,0.0,1.0,2,351,313
435,C1109,1957,상가,부산광역시,임대상가,33.51,1,1,D,0.0,0.0,1.0,2,351,313
436,C1109,1957,상가,부산광역시,임대상가,36.76,1,1,D,0.0,0.0,1.0,2,351,313
437,C1109,1957,상가,부산광역시,임대상가,52.5,1,1,D,0.0,0.0,1.0,2,351,313
438,C1109,1957,상가,부산광역시,임대상가,401.5,1,1,D,0.0,0.0,1.0,2,351,313
439,C1497,802,아파트,부산광역시,공공임대(50년),39.41,357,7,A,13554000.0,171810.0,1.0,14,375,382
440,C1497,802,아파트,부산광역시,공공임대(50년),39.43,445,7,A,12953000.0,165340.0,1.0,14,375,382
441,C2289,1527,아파트,부산광역시,영구임대,26.37,382,2,C,5787000.0,79980.0,0.0,3,240,364
442,C2289,1527,아파트,부산광역시,영구임대,26.37,588,2,C,5787000.0,79980.0,0.0,3,240,364
443,C2289,1527,아파트,부산광역시,영구임대,31.32,239,2,C,6873000.0,94990.0,0.0,3,240,364
444,C2289,1527,아파트,부산광역시,영구임대,31.32,298,2,C,6873000.0,94990.0,0.0,3,240,364
445,C2289,1527,상가,부산광역시,임대상가,38.0,1,2,D,0.0,0.0,0.0,3,240,364
446,C2289,1527,상가,부산광역시,임대상가,38.0,1,2,D,0.0,0.0,0.0,3,240,364
447,C2289,1527,상가,부산광역시,임대상가,37.26,1,2,D,0.0,0.0,0.0,3,240,364
448,C2289,1527,상가,부산광역시,임대상가,37.41,1,2,D,0.0,0.0,0.0,3,240,364
449,C2289,1527,상가,부산광역시,임대상가,37.41,1,2,D,0.0,0.0,0.0,3,240,364
450,C2289,1527,상가,부산광역시,임대상가,37.41,1,2,D,0.0,0.0,0.0,3,240,364
451,C2289,1527,상가,부산광역시,임대상가,37.49,1,2,D,0.0,0.0,0.0,3,240,364
452,C2289,1527,상가,부산광역시,임대상가,37.95,1,2,D,0.0,0.0,0.0,3,240,364
453,C2289,1527,상가,부산광역시,임대상가,37.95,1,2,D,0.0,0.0,0.0,3,240,364
454,C2289,1527,상가,부산광역시,임대상가,38.04,1,2,D,0.0,0.0,0.0,3,240,364
455,C2289,1527,상가,부산광역시,임대상가,39.33,1,2,D,0.0,0.0,0.0,3,240,364
456,C2289,1527,상가,부산광역시,임대상가,39.33,1,2,D,0.0,0.0,0.0,3,240,364
457,C2289,1527,상가,부산광역시,임대상가,39.33,1,2,D,0.0,0.0,0.0,3,240,364
458,C2289,1527,상가,부산광역시,임대상가,54.51,1,2,D,0.0,0.0,0.0,3,240,364
459,C2289,1527,상가,부산광역시,임대상가,54.51,1,2,D,0.0,0.0,0.0,3,240,364
460,C2289,1527,상가,부산광역시,임대상가,54.51,1,2,D,0.0,0.0,0.0,3,240,364
461,C2289,1527,상가,부산광역시,임대상가,54.6,1,2,D,0.0,0.0,0.0,3,240,364
462,C2289,1527,상가,부산광역시,임대상가,54.61,1,2,D,0.0,0.0,0.0,3,240,364
463,C2289,1527,상가,부산광역시,임대상가,75.98,1,2,D,0.0,0.0,0.0,3,240,364
464,C2289,1527,상가,부산광역시,임대상가,583.4,1,2,D,0.0,0.0,0.0,3,240,364
465,C2597,1005,아파트,부산광역시,영구임대,26.37,588,25,C,5787000.0,79980.0,0.0,2,166,94
466,C2597,1005,아파트,부산광역시,영구임대,26.37,149,25,C,5787000.0,79980.0,0.0,2,166,94
467,C2597,1005,아파트,부산광역시,영구임대,31.32,239,25,C,6873000.0,94990.0,0.0,2,166,94
468,C2597,1005,상가,부산광역시,임대상가,15.0,1,25,D,0.0,0.0,0.0,2,166,94
469,C2597,1005,상가,부산광역시,임대상가,19.25,1,25,D,0.0,0.0,0.0,2,166,94
470,C2597,1005,상가,부산광역시,임대상가,19.25,1,25,D,0.0,0.0,0.0,2,166,94
471,C2597,1005,상가,부산광역시,임대상가,22.89,1,25,D,0.0,0.0,0.0,2,166,94
472,C2597,1005,상가,부산광역시,임대상가,23.88,1,25,D,0.0,0.0,0.0,2,166,94
473,C2597,1005,상가,부산광역시,임대상가,23.91,1,25,D,0.0,0.0,0.0,2,166,94
474,C2597,1005,상가,부산광역시,임대상가,24.38,1,25,D,0.0,0.0,0.0,2,166,94
475,C2597,1005,상가,부산광역시,임대상가,24.38,1,25,D,0.0,0.0,0.0,2,166,94
476,C2597,1005,상가,부산광역시,임대상가,27.5,1,25,D,0.0,0.0,0.0,2,166,94
477,C2597,1005,상가,부산광역시,임대상가,27.5,1,25,D,0.0,0.0,0.0,2,166,94
478,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
479,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
480,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
481,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
482,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
483,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
484,C2597,1005,상가,부산광역시,임대상가,27.75,1,25,D,0.0,0.0,0.0,2,166,94
485,C2597,1005,상가,부산광역시,임대상가,28.19,1,25,D,0.0,0.0,0.0,2,166,94
486,C2597,1005,상가,부산광역시,임대상가,28.88,1,25,D,0.0,0.0,0.0,2,166,94
487,C2597,1005,상가,부산광역시,임대상가,28.88,1,25,D,0.0,0.0,0.0,2,166,94
488,C2597,1005,상가,부산광역시,임대상가,28.88,1,25,D,0.0,0.0,0.0,2,166,94
489,C2597,1005,상가,부산광역시,임대상가,28.88,1,25,D,0.0,0.0,0.0,2,166,94
490,C2597,1005,상가,부산광역시,임대상가,28.88,1,25,D,0.0,0.0,0.0,2,166,94
491,C2597,1005,상가,부산광역시,임대상가,42.35,1,25,D,0.0,0.0,0.0,2,166,94
492,C2597,1005,상가,부산광역시,임대상가,42.4,1,25,D,0.0,0.0,0.0,2,166,94
493,C2597,1005,상가,부산광역시,임대상가,55.17,1,25,D,0.0,0.0,0.0,2,166,94
494,C2597,1005,상가,부산광역시,임대상가,55.17,1,25,D,0.0,0.0,0.0,2,166,94
495,C2597,1005,상가,부산광역시,임대상가,55.5,1,25,D,0.0,0.0,0.0,2,166,94
496,C2597,1005,상가,부산광역시,임대상가,248.56,1,25,D,0.0,0.0,0.0,2,166,94
497,C2310,1988,아파트,부산광역시,영구임대,26.37,1074,1,C,5787000.0,79980.0,0.0,2,217,189
498,C2310,1988,아파트,부산광역시,영구임대,26.37,596,1,C,5787000.0,79980.0,0.0,2,217,189
499,C2310,1988,아파트,부산광역시,영구임대,31.32,298,1,C,6873000.0,94990.0,0.0,2,217,189
