단지코드,등록차량수,총세대수,지역,공가수,지하철,버스,단지내주차면수,총임대가구수,단지임대보증금,단지임대료,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,자격_A,자격_B,자격_C,자격_D,자격_E,자격_F,자격_G,자격_H,자격_I,자격_J,자격_K,자격_L,자격_M,자격_N,자격_O,공급_공공분양,공급_공공임대(10년),공급_공공임대(50년),공급_공공임대(5년),공급_공공임대(분납),공급_국민임대,공급_영구임대,공급_임대상가,공급_장기전세,공급_행복주택
C2255,410.0,560.0,14,2.0,0.0,2.0,400.0,560.0,14176458.57142857,101709.53571428571,0.0,0.425,0.31785714285714284,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.0,0.0,0.060714285714285714,0.0,0.0,0.0,0.11785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.17857142857142858,0.0,0.0,0.0
C1343,549.0,600.0,1,8.0,1.0,4.0,528.0,600.0,22975891.666666668,210760.3,0.0,0.0,0.35833333333333334,0.4683333333333333,0.17333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1987,166.0,291.0,7,26.0,3.0,4.0,257.0,291.0,46384621.993127145,385857.21649484534,0.0,0.0,0.0,0.6872852233676976,0.3127147766323024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2479,647.0,679.0,1,13.0,0.0,2.0,615.0,679.0,31036259.20471281,268459.13107511046,0.0,0.0,0.41237113402061853,0.40353460972017674,0.18409425625920472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2352,793.0,1065.0,8,7.0,0.0,4.0,879.0,1065.0,26451523.943661973,266438.9671361502,0.0,0.18028169014084508,0.5230046948356808,0.29671361502347415,0.0,0.0,0.0,0.0,0.0,0.819718309859155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18028169014084508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819718309859155,0.18028169014084508,0.0,0.0,0.0
C1310,1084.0,1037.0,0,17.0,0.0,6.0,936.0,1037.0,16826540.98360656,140237.0588235294,0.0,0.1446480231436837,0.6075216972034716,0.10125361620057859,0.14657666345226616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1738,682.0,715.0,2,13.0,0.0,3.0,582.0,715.0,15089556.643356644,120311.59440559441,0.0,0.0,0.6713286713286714,0.21818181818181817,0.11048951048951049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1039,645.0,790.0,8,13.0,0.0,3.0,673.0,790.0,83295769.62025316,180892.58227848102,0.0,0.12151898734177215,0.2873417721518987,0.2746835443037975,0.31645569620253167,0.0,0.0,0.0,0.0,0.8734177215189873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5569620253164557,0.12658227848101267,0.0,0.31645569620253167,0.0
C1863,733.0,1099.0,15,24.0,0.0,4.0,1154.0,1099.0,18940626.933575977,156320.42766151048,0.0,0.14012738853503184,0.45950864422202004,0.40036396724294815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1426,262.0,374.0,3,2.0,0.0,2.0,321.0,374.0,15494673.796791444,172429.83957219252,0.0,0.25668449197860965,0.3155080213903743,0.0,0.42780748663101603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2659,365.0,504.0,1,3.0,1.0,3.0,438.0,504.0,23455865.07936508,227272.34126984127,0.0,0.23015873015873015,0.5515873015873016,0.21825396825396826,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.17857142857142858,0.0,0.0,0.0
C2489,950.0,1128.0,7,36.0,0.0,4.0,951.0,1128.0,23592769.5035461,285393.3510638298,0.0,0.0,0.0,0.36347517730496454,0.6365248226950354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2211,244.0,304.0,11,4.0,0.0,1.0,230.0,304.0,9687473.684210526,89997.1052631579,0.0,0.0,0.881578947368421,0.11842105263157894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2314,343.0,600.0,6,13.0,0.0,2.0,360.0,600.0,12589446.666666666,133805.06666666668,0.0,0.43333333333333335,0.44666666666666666,0.12,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.43333333333333335,0.0,0.0,0.0
C1861,613.0,690.0,12,16.0,0.0,3.0,652.0,690.0,12156136.231884059,164142.60869565216,0.0,0.5855072463768116,0.0,0.32463768115942027,0.08985507246376812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2389,561.0,690.0,15,21.0,0.0,3.0,694.0,690.0,13077978.260869564,108324.13043478261,0.0,0.0,0.5434782608695652,0.1956521739130435,0.2608695652173913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1490,899.0,749.0,15,24.0,0.0,3.0,759.0,655.0,29439672.897196263,351336.44859813084,0.0,0.0,0.0,0.0,0.0,0.0,0.21495327102803738,0.6595460614152203,0.0,0.8744993324432577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8744993324432577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1024,957.0,680.0,8,2.0,0.0,3.0,877.0,477.0,64439785.294117644,617217.6029411765,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.3176470588235294,0.16323529411764706,0.0,0.7014705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7014705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1788,412.0,376.0,2,28.0,0.0,3.0,380.0,376.0,33840425.5319149,374574.4680851064,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1740,979.0,783.0,3,29.0,0.0,6.0,978.0,467.0,20639335.88761175,282761.1749680715,0.0,0.0,0.0,0.0,0.36015325670498083,0.0,0.13665389527458494,0.09961685823754789,0.0,0.5964240102171137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964240102171137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2620,1709.0,1029.0,11,28.0,0.0,6.0,1061.0,906.0,27683813.411078718,470976.67638483964,0.0,0.0,0.0,0.0,0.24295432458697766,0.0,0.2633624878522838,0.3741496598639456,0.0,0.880466472303207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880466472303207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1286,881.0,919.0,11,27.0,0.0,2.0,988.0,919.0,33945048.96626768,578509.2491838955,0.0,0.0,0.0,0.0,0.0,0.0,0.2089227421109902,0.7910772578890098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1089,309.0,368.0,11,14.0,0.0,2.0,285.0,368.0,11091478.260869564,100418.58695652174,0.0,0.0,0.625,0.23641304347826086,0.13858695652173914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2237,55.0,70.0,14,7.0,0.0,2.0,50.0,70.0,9183657.142857144,62653.142857142855,0.0,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1341,442.0,922.0,4,7.0,0.0,1.0,731.0,922.0,14124980.477223428,152060.75921908894,0.0,0.27114967462039047,0.559652928416486,0.16919739696312364,0.0,0.0,0.0,0.0,0.0,0.7288503253796096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27114967462039047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288503253796096,0.27114967462039047,0.0,0.0,0.0
C1338,551.0,622.0,7,13.0,1.0,3.0,551.0,622.0,27136819.93569132,226095.46623794214,0.0,0.0,0.0,0.8102893890675241,0.18971061093247588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2405,1240.0,600.0,2,22.0,0.0,8.0,728.0,284.0,19741650.0,295632.93333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.30333333333333334,0.0,0.47333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1969,886.0,1366.0,5,29.0,0.0,2.0,1192.0,1366.0,13017891.654465593,175735.79795021962,0.0,0.2225475841874085,0.5812591508052709,0.19619326500732065,0.0,0.0,0.0,0.0,0.0,0.8682284040995608,0.0,0.13177159590043924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8682284040995608,0.13177159590043924,0.0,0.0,0.0
C2274,713.0,1122.0,15,34.0,0.0,3.0,1182.0,1122.0,17727262.03208556,148399.42959001783,0.0,0.2638146167557932,0.39750445632798576,0.33868092691622104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1699,606.0,752.0,1,7.0,0.0,7.0,680.0,752.0,29343167.55319149,263969.49468085106,0.0,0.0,0.5824468085106383,0.18351063829787234,0.23404255319148937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2251,870.0,886.0,1,16.0,0.0,3.0,809.0,886.0,31167602.708803613,260215.7336343115,0.0,0.03837471783295711,0.3182844243792325,0.5079006772009029,0.13544018058690746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1340,410.0,552.0,12,21.0,0.0,3.0,523.0,552.0,11754536.231884059,185103.6231884058,0.0,0.36231884057971014,0.34782608695652173,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2373,800.0,850.0,13,9.0,0.0,5.0,948.0,850.0,19647964.70588235,216273.50588235294,0.0,0.0,0.5788235294117647,0.33647058823529413,0.08470588235294117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1455,420.0,432.0,0,2.0,0.0,5.0,349.0,432.0,10792194.444444444,176163.42592592593,0.0,0.37962962962962965,0.24074074074074073,0.37962962962962965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2137,752.0,960.0,3,30.0,0.0,8.0,876.0,960.0,55213812.5,127973.125,0.0,0.1875,0.375,0.4375,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1985,630.0,874.0,11,28.0,0.0,4.0,722.0,874.0,16119686.498855835,223209.33638443935,0.0,0.0,0.4302059496567506,0.3684210526315789,0.20137299771167047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2583,982.0,1106.0,6,21.0,0.0,2.0,752.0,1106.0,12732233.273056058,176994.99095840869,0.0,0.21699819168173598,0.6528028933092225,0.1301989150090416,0.0,0.0,0.0,0.0,0.0,0.783001808318264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21699819168173598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783001808318264,0.21699819168173598,0.0,0.0,0.0
C2663,652.0,772.0,1,14.0,0.0,3.0,700.0,772.0,31629860.103626944,275355.4922279793,0.0,0.14507772020725387,0.2849740932642487,0.41450777202072536,0.15544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2450,451.0,483.0,1,8.0,0.0,5.0,437.0,483.0,29685960.66252588,276084.86542443064,0.0,0.0,0.5424430641821946,0.3581780538302277,0.09937888198757763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2329,821.0,1028.0,5,24.0,0.0,5.0,973.0,1028.0,17039443.579766538,250171.67315175096,0.0,0.21011673151750973,0.5252918287937743,0.16342412451361868,0.10116731517509728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1834,255.0,326.0,0,4.0,0.0,1.0,268.0,326.0,10482030.674846625,154910.49079754602,0.0,0.0,0.6503067484662577,0.2392638036809816,0.11042944785276074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1848,625.0,532.0,4,9.0,0.0,3.0,660.0,532.0,38621650.375939846,494979.36090225563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1743,1653.0,791.0,5,16.0,1.0,1.0,944.0,791.0,39911504.42477876,518470.2907711757,0.0,0.0,0.0,0.0,0.0,0.31605562579013907,0.4715549936788875,0.21238938053097345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1350,2315.0,1401.0,6,2.0,0.0,6.0,1636.0,1401.0,23266693.076374017,153542.09850107066,0.0,0.0,0.0,0.0,0.4925053533190578,0.0,0.3397573162027123,0.16773733047822983,0.0,0.4925053533190578,0.0,0.0,0.5074946466809421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5074946466809421,0.24411134903640258,0.0,0.0,0.24839400428265523,0.0,0.0,0.0,0.0,0.0
C1402,498.0,344.0,15,16.0,0.0,2.0,344.0,344.0,48244186.04651163,480697.67441860464,0.0,0.0,0.0,0.0,0.2616279069767442,0.0,0.3372093023255814,0.4011627906976744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1103,787.0,935.0,0,31.0,0.0,2.0,939.0,935.0,14811838.502673797,211857.2834224599,0.0,0.2877005347593583,0.24812834224598931,0.28663101604278074,0.17754010695187167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1129,1668.0,1444.0,1,2.0,1.0,10.0,1275.0,1444.0,49310526.315789476,498584.2105263158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1027,207.0,452.0,2,21.0,0.0,5.0,461.0,452.0,19396278.761061948,254986.76991150444,0.0,0.0,0.5796460176991151,0.42035398230088494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2377,579.0,1105.0,2,22.0,0.0,3.0,1110.0,1105.0,19042975.56561086,252127.13122171946,0.0,0.0,0.7004524886877828,0.12669683257918551,0.17285067873303167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2661,330.0,354.0,13,12.0,0.0,6.0,297.0,354.0,12626841.807909604,180142.99435028248,0.0,0.3954802259887006,0.3107344632768362,0.2937853107344633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1263,217.0,268.0,15,4.0,0.0,5.0,214.0,268.0,8841014.925373135,130981.94029850746,0.0,0.22388059701492538,0.5522388059701493,0.22388059701492538,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1136,763.0,984.0,1,31.0,0.0,19.0,865.0,984.0,61508073.17073171,137799.1463414634,0.0,0.3008130081300813,0.3008130081300813,0.23170731707317074,0.16666666666666666,0.0,0.0,0.0,0.0,0.6016260162601627,0.0,0.0,0.0,0.3983739837398374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2605,572.0,624.0,0,6.0,0.0,3.0,535.0,624.0,18127955.128205128,206377.59615384616,0.0,0.0,0.7211538461538461,0.27884615384615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2393,922.0,1546.0,1,1.0,1.0,2.0,1176.0,1546.0,20368135.834411383,196544.20439844762,0.0,0.16041397153945666,0.6558861578266494,0.18369987063389392,0.0,0.0,0.0,0.0,0.0,0.04139715394566624,0.0,0.0,0.0,0.0,0.0,0.0,0.7128072445019404,0.24579560155239327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7542043984476067,0.24579560155239327,0.0,0.0,0.0
C1673,526.0,640.0,15,22.0,0.0,1.0,549.0,640.0,12062281.25,163838.125,0.0,0.28125,0.4375,0.28125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1017,1246.0,1460.0,6,27.0,0.0,2.0,1534.0,1460.0,21237783.561643835,240705.53424657535,0.0,0.2219178082191781,0.3972602739726027,0.38082191780821917,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2539,228.0,396.0,14,8.0,0.0,2.0,237.0,396.0,14218949.494949495,117208.9898989899,0.0,0.494949494949495,0.35353535353535354,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.8535353535353535,0.0,0.0,0.0,0.14646464646464646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8535353535353535,0.14646464646464646,0.0,0.0,0.0
C1933,1730.0,1022.0,4,8.0,0.0,3.0,1202.0,1022.0,38469667.318982385,543131.1154598825,0.0,0.0,0.0,0.0,0.0,0.6144814090019569,0.38551859099804303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2316,712.0,1126.0,5,36.0,0.0,4.0,983.0,1126.0,11383380.106571937,195695.57726465364,0.0,0.27353463587921845,0.5097690941385435,0.216696269982238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2414,1200.0,924.0,15,13.0,0.0,4.0,986.0,924.0,30709000.0,270660.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1301,202.0,340.0,5,19.0,0.0,4.0,320.0,340.0,12292117.647058824,163922.35294117648,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1700,979.0,922.0,5,39.0,0.0,2.0,804.0,922.0,25036876.355748374,398980.4772234273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1636,946.0,632.0,1,7.0,0.0,20.0,750.0,632.0,76765822.78481013,621898.7341772151,0.0,0.0,0.0,0.0,0.0,0.0,0.20253164556962025,0.7974683544303798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2612,1832.0,1684.0,9,27.0,0.0,2.0,1689.0,1684.0,14919596.19952494,193195.9619952494,0.0,0.40498812351543945,0.3681710213776722,0.22684085510688837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C1757,508.0,794.0,7,13.0,2.0,4.0,676.0,794.0,25987226.70025189,249556.0453400504,0.0,0.0,0.7455919395465995,0.25440806045340053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C2507,763.0,1454.0,1,4.0,0.0,4.0,880.0,1454.0,15531237.96423659,162089.5735900963,0.0,0.6458046767537826,0.24277854195323245,0.0811554332874828,0.030261348005502064,0.0,0.0,0.0,0.0,0.7152682255845942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28473177441540576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299862448418156,0.3700137551581843,0.0,0.0,0.0
C1163,326.0,316.0,3,20.0,0.0,2.0,239.0,316.0,10917265.82278481,198802.6582278481,0.0,0.27848101265822783,0.5569620253164557,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
