code,tot_pop,region,num_empty,sub,bus,num_park,type_new,prop_type_im1,prop_type_im2,prop_type_im3,prop_type_im4,prop_type_im5,prop_type_im6,prop_type_im7,prop_type_im8,prop_type_im9,prop_type_im10,prop_type_qual1,prop_type_qual2,prop_type_qual3,prop_type_qual4,prop_type_qual5,prop_type_qual6,prop_type_qual7,prop_type_qual8,prop_type_qual9,prop_type_qual10,prop_type_qual11,prop_type_qual12,prop_type_qual13,prop_type_qual14,prop_areaL21,prop_areaL29,prop_areaL36,prop_areaL39,prop_areaL46,prop_areaL59,prop_areaU59,M_fee_deposit,M_fee_rent,target
C2453,659,2,7,2,3,573,0,0.0,0.0,0.0,0,0.0,0.571428571,0.428571429,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.428571429,0.0,0.0,0.0,0.0,0.0,0.428571429,0.28571428600000004,0.0,0.14285714300000002,0.14285714300000002,0.0,0.0,18488000.0,170720,559
C2458,853,5,28,0,3,853,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.428571429,0,0.0,0.0,0.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.428571429,0.0,78080000.0,40670,910
C2460,1017,2,17,0,3,879,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666667,0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.166666667,0.5,0.166666667,0.0,45747000.0,312060,793
C2470,636,7,1,1,2,772,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,26000000.0,380000,887
C2479,679,2,13,0,2,615,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.428571429,0.28571428600000004,0.0,36095000.0,298900,647
C2481,693,11,2,0,2,486,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,13221000.0,101390,302
C2486,589,3,2,0,4,515,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.3,0.2,0.0,23430500.0,231300,587
C2488,1215,5,28,0,4,1105,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,83286000.0,43380,1023
C2489,1128,8,36,0,4,951,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,23733000.0,285500,950
C2490,302,6,4,0,2,217,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24639000.0,216870,340
C2492,594,4,23,0,5,480,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,18101000.0,127320,585
C2496,818,13,0,0,3,995,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69000000.0,590000,1400
C2503,382,14,7,0,2,306,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,15249500.0,123895,327
C2505,200,4,2,0,2,153,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,8598000.0,74510,163
C2506,1124,6,14,0,3,1201,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588,0.41176470600000004,0.41176470600000004,43000000.0,450000,1433
C2507,1454,2,4,0,4,880,0,0.0,0.0,0.0,0,0.0,0.7222222220000001,0.27777777800000003,0.0,0.0,0.0,0.833333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.055555556,0.38888888899999996,0.0,0.222222222,0.27777777800000003,0.055555556,0.0,16343000.0,206110,763
C2508,847,13,13,0,3,496,0,0.0,0.0,0.0,0,0.0,0.7142857140000001,0.28571428600000004,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.28571428600000004,0.0,0.28571428600000004,0.14285714300000002,0.0,0.0,9000000.0,106000,568
C2513,754,5,15,0,6,530,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32443000.0,192250,820
C2514,501,3,10,0,1,405,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,15483500.0,149870,648
C2515,545,3,17,0,3,624,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.28571428600000004,0.28571428600000004,0.28571428600000004,0.0,18433000.0,149760,205
C2518,341,1,11,0,2,240,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21419500.0,181735,305
C2520,970,7,2,0,2,420,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13155000.0,177500,386
C2522,747,1,13,0,2,698,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.428571429,0.28571428600000004,0.0,22471000.0,168520,610
C2526,355,4,16,0,2,291,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,17228000.0,117330,321
C2527,383,2,8,0,3,317,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,34082000.0,232200,375
C2530,307,1,19,0,5,296,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,28491000.0,222970,302
C2531,540,14,22,0,6,397,0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.166666667,0.5,0.0,0.166666667,0.166666667,0.0,0.0,20874000.0,141000,358
C2532,239,1,7,0,1,166,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,14005000.0,142310,146
C2536,72,13,7,0,1,54,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,0.0,0.0,9074000.0,50400,47
C2538,1473,2,13,0,3,1299,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.473684211,0,0.0,0.0,0.0,0.0,0.42105263200000004,0.10526315800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631579000000005,0.21052631600000002,0.15789473699999998,0.21052631600000002,0.36842105299999994,0.0,39668000.0,311110,799
C2539,396,15,8,0,2,237,0,0.0,0.0,0.0,0,0.0,0.833333333,0.166666667,0.0,0.0,0.0,0.833333333,0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.333333333,0.166666667,0.0,0.0,7645000.0,123110,228
C2549,202,14,17,0,2,141,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,25200000.0,107100,165
C2556,303,11,21,0,2,249,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,0.0,7200000.0,119000,148
C2560,372,1,3,0,1,374,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17387000.0,222560,481
C2561,456,2,7,1,4,399,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,18301000.0,207140,441
C2563,496,2,9,0,2,425,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,14614500.0,171570,449
C2565,1006,4,33,0,3,915,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,20221000.0,176230,1090
C2568,412,4,31,0,2,287,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,15080000.0,87960,189
C2570,450,12,14,0,2,318,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.5,0.0,0.125,0.0,0.0,0.0,15580000.0,85000,205
C2571,481,3,5,0,1,65,1,0.0,0.0,0.0,0,0.0,0.0,0.071428571,0.9285714290000001,0.0,0.0,0.0,0,0.071428571,0.9285714290000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428571,0.857142857,0.0,0.0,0.0,0.071428571,20924500.0,139200,62
C2574,996,5,14,0,6,895,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.444444444,0.222222222,0.0,26217000.0,142310,826
C2576,405,3,19,0,4,296,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,23844000.0,198600,73
C2579,1058,2,16,0,4,956,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.166666667,0.166666667,0.333333333,0.0,39354500.0,266490,751
C2583,1106,7,21,0,2,752,0,0.0,0.0,0.0,0,0.0,0.545454545,0.454545455,0.0,0.0,0.0,0.545454545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545455,0.0,0.0,0.0,0.0,0.0,0.090909091,0.363636364,0.0,0.363636364,0.181818182,0.0,0.0,11397000.0,193550,982
C2583,1106,7,21,0,2,752,0,0.0,0.0,0.0,0,0.0,0.545454545,0.454545455,0.0,0.0,0.0,0.545454545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545455,0.0,0.0,0.0,0.0,0.0,0.090909091,0.363636364,0.0,0.363636364,0.181818182,0.0,0.0,11397000.0,193550,982
C2586,90,14,7,0,3,66,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,26000000.0,110500,57
C2587,603,4,23,0,3,506,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571429,0.28571428600000004,0.28571428600000004,0.0,19897000.0,135210,589
C2595,867,3,2,0,5,897,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,44000000.0,550000,1359
C2596,470,2,15,1,7,405,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.571428571,0.28571428600000004,0.0,31958000.0,217210,480
C2597,1005,8,25,0,2,166,1,0.0,0.0,0.0,0,0.0,0.0,0.09375,0.90625,0.0,0.0,0.0,0,0.09375,0.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.53125,0.03125,0.0,0.0625,0.09375,0.03125,21158500.0,142070,94
C2601,243,2,7,0,3,214,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41697000.0,284650,281
C2603,538,16,9,0,2,393,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,16465000.0,118980,509
C2605,624,1,6,0,3,535,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,22581000.0,263440,572
C2609,556,14,17,0,2,490,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,10514000.0,184250,555
C2612,1684,10,27,0,2,1689,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,11300000.0,175500,1832
C2618,1550,2,40,0,7,1319,0,0.0,0.0,0.0,0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,16243000.0,77360,783
C2620,1029,12,28,0,6,1061,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,27274000.0,535000,1709
C2621,1396,7,26,1,4,277,1,0.0,0.0,0.0,0,0.0,0.0,0.444444444,0.5555555560000001,0.0,0.0,0.0,0,0.444444444,0.5555555560000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222,0.5,0.0,0.0,0.166666667,0.111111111,16275000.0,113270,133
C2627,580,12,18,0,2,378,0,0.0,0.0,0.0,0,0.0,0.666666667,0.333333333,0.0,0.0,0.0,0.666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.166666667,0.166666667,0.0,0.0,7172000.0,89520,404
C2631,812,3,2,0,3,612,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571429,0.428571429,0.14285714300000002,0.0,20525000.0,102620,638
C2635,330,2,1,0,3,259,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35455000.0,296720,442
C2644,779,15,7,0,12,190,1,0.0,0.0,0.28571428600000004,0,0.0,0.0,0.28571428600000004,0.428571429,0.0,0.0,0.28571428600000004,0,0.28571428600000004,0.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.28571428600000004,0.428571429,0.0,0.0,11879000.0,142310,177
C2644,779,15,7,0,12,190,1,0.0,0.0,0.28571428600000004,0,0.0,0.0,0.28571428600000004,0.428571429,0.0,0.0,0.28571428600000004,0,0.28571428600000004,0.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.28571428600000004,0.428571429,0.0,0.0,11879000.0,142310,177
C2650,875,8,13,0,4,616,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,14215000.0,141630,159
C2651,225,2,5,0,2,277,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,20779500.0,193180,282
C2657,866,2,7,0,4,692,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.571428571,0.28571428600000004,0.0,34082000.0,232200,782
C2659,504,2,3,1,3,438,0,0.0,0.0,0.0,0,0.0,0.545454545,0.454545455,0.0,0.0,0.0,0.545454545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545455,0.0,0.0,0.0,0.0,0.0,0.181818182,0.454545455,0.0,0.272727273,0.090909091,0.0,0.0,15791000.0,166930,365
C2661,354,14,12,0,6,297,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0.0,10215000.0,186010,330
C2663,772,2,14,0,3,700,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.333333333,0.333333333,0.166666667,0.0,29621000.0,276540,652
C2666,1084,8,23,0,1,837,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,18890500.0,133145,701
C2670,648,13,9,0,2,600,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,14863000.0,111470,435
C2680,758,3,19,0,7,564,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,25293000.0,145410,590
C2692,499,4,19,0,2,409,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,18173000.0,132170,437
